imdbID,Title,imdbRating,tags
tt6142314,Batman vs. Two-Face,6.2,"animation action comedy rickmorales michaeljelenic jamestucker williamdozier(basedonthe1966batmanseriescreatedby) bobkane(charactercreatedby:batman) billfinger(charactercreatedby:batman) pauldini(charactercreatedby:harleyquinn) brucetimm(charactercreatedby:harleyquinn) adamwest burtward williamshatner julienewmar gotham city district attorney harvey dent is mutilated in a laboratory accident. when the duplicitous two-face embarks on a crime spree, batman and robin must solve the mystery of his identity while facing off against several other foes."
tt12885438,The Lego Star Wars Holiday Special,6.4,"animation action adventure kencunningham georgelucas davidshayne a.j.locascio anthonydaniels benprendergast rey leaves her friends to prepare for life day as she sets off on an adventure to gain a deeper knowledge of the force. at a mysterious temple, she is hurled into a cross-timeline adventure. will she make it back in time for life ..."
tt6556890,Batman and Harley Quinn,5.9,"animation action adventure samliu brucetimm jameskrieg bobkane kevinconroy melissarauch pagetbrewster batman and nightwing are forced to team with the joker's sometimes-girlfriend harley quinn to stop a global threat brought about by poison ivy and jason woodrue, the floronic man."
tt0038123,The Strange Affair of Uncle Harry,6.7,"drama film-noir robertsiodmak stephenlongstreet keithwinter thomasjob georgesanders ellaraines geraldinefitzgerald bachelor harry quincey, head designer in a small-town cloth factory, lives with his selfish sisters, glamorous hypochondriac lettie and querulous widow hester. his developing relationship with new colleague deborah brown promises happiness at last...thwarted by passive, then increasingly active opposition from one sister. will harry resort to desperate measures?"
tt0210831,Marvel Super Heroes,8.0,"  cathalj.dodd jaimzwoolvett catherinedisher frankperry when thanos has posession of the infinity gems, marvel heroes and villains attempt to recover the gems for their own reasons."
tt9073748,Marvel Rising: Chasing Ghosts,5.2,animation short action alfredgimeno mairghreadscott deebradleybaker chloebennet dovecameron marvel rising: chasing ghosts follows fan-favorite ghost-spider teaming-up with the secret warriors to bring down the villains sheath and exile for good. can team leader quake convince ghost-spider to join the team for good?
tt20723374,Star Wars: Tales of the Jedi,8.1,animation short action  davefiloni coreyburton ashleyeckstein deebradleybaker animated shorts that feature jedi from the prequel era.
tt0433458,Star Wars: Knights of the Old Republic II - The Sith Lords,8.9,"action adventure drama fantasy sci-fi  chrisavellone(leadwriter) ferretbaudoin michaelchu(designteam) sarakestelman nickykatt rogerguenveursmith kellyhu five years after the defeat of darth malak, the sith lords have nearly destroyed the jedi order. an exiled jedi has returned only to find the galaxy in shambles, and must decide whether to follow the path of the dark side and participate in the destruction of the jedi order or the light side and restore the jedis to glory."
tt8752440,Batman: Hush,6.9,"animation action adventure crime drama mystery romance sci-fi thriller justincopeland erniealtbacker jimlee(comic) jephloeb(comic) jasono'mara jennifermorrison stuartallan sachiealessio when threads from batman's past begin to unravel, the race is on for him to crack hush's deadly game. strange alliances will form and shattering secrets will be revealed when hush's silence is finally broken."
tt3797512,Barb and Star Go to Vista Del Mar,6.3,"comedy fantasy joshgreenbaum anniemumolo kristenwiig kristenwiig anniemumolo jamiedornan best friends barb and star leave their small midwestern town for the first time ever to go on vacation in vista del mar, florida, where they soon find themselves tangled up in adventure, love, and a villain's evil plot to kill everyone in town."
tt3139072,Son of Batman,6.7,"animation action adventure ethanspaulding bobkane grantmorrison andykubert jasono'mara stuartallan thomasgibson batman learns he has a violent, unruly pre-teen son, secretly raised by the terrorist group the league of assassins."
tt13597718,Superhero,6.6,short drama marshallweishuaiyuan marshallweishuaiyuan marshallweishuaiyuan young father drew takes on the job of a kids party entertainer under the alter ego 'red ninja'. however not all is balloons and confetti as he faces the harsh realities of casual racism on the job.
tt0472219,The Batman vs. Dracula,6.6,"animation action horror thriller taehohan seungeunkim samliu sangilsim brandonvietti michaelgoguen bobkane(createdby:batman) duanecapizzi michaeljelenic(storyeditor) rinoromano peterstormare tarastrong tomkenny gotham city is terrorized not only by recent escapees joker and penguin, but by the original creature of the night, dracula! can batman stop the ruthless vampire before he turns everyone in the city, including the caped crusader, joker and penguin, into his mindless minions?"
tt1133486,Xenosaga: The Animation,6.0,"animation action adventure   aimaeda stephaniewittels marikosuzuki 4000 years have passed since humanity abandoned earth. forced to fight an alien form of life, gnosis, mankind developed kos-mos - a battle android with amazing capabilities. when a ship carrying android is being attacked, kos-mos gets activated and save its creator, shion uzuki. but kos-mos doesn't want to listed her orders and executes some unknown plan. after their ship destroyed shion and her companions find themselves thrust into the middle of a battle with gnosis, u-tic organization and their own superiors. battle with no clear sides..."
tt1185834,Star Wars: The Clone Wars,6.0,"animation action adventure davefiloni henrygilroy stevenmelching scottmurphy mattlanter nikafutterman tomkane as the clone wars sweep through the galaxy, the heroic jedi knights struggle to maintain order and restore peace. more and more systems are falling prey to the forces of the dark side as the galactic republic slips further and further under the sway of the separatists and their never-ending droid army. anakin skywalker and his padawan learner ahsoka tano find themselves on a mission with far-reaching consequences, one that brings them face-to-face with crime lord jabba the hutt. but count dooku and his sinister agents, including the nefarious asajj ventress, will stop at nothing to ensure that anakin and ahsoka fail at their quest. meanwhile, on the front lines of the clone wars, obi-wan kenobi and master yoda lead the massive clone army in a valiant effort to resist the forces of the dark side ..."
tt28477867,Lego Marvel Avengers: Code Red,5.5,animation action adventure kencunningham eugeneson harrisonwilcox laurabailey haleyjoelosment willfriedle the avengers meet a dangerous new foe quite unlike anything they've ever encountered before.
tt2084949,"Superman, Spiderman or Batman",7.7,"short drama tudorgiurgiu dorulupeanu adrianabailescu zsoltbogdán ovidiucrisan aron, a 5-year-old boy, together with his worried father, sets out on a journey at the end of which he wishes, like the superheroes in the comic books, to save his mother who is suffering from a heart condition."
